"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_hash","data_path","dislike_threshold","end_sep","like_threshold","min_neg_ratings","min_pos_ratings","model_type","nb_neg","nb_pos","nb_test_users","offset","prompt_id","prompts","sep","users_seed","xp_name","ndcg_1","ndcg_1_std","ndcg_2","ndcg_2_std","ndcg_3","ndcg_3_std","ndcg_4","ndcg_4_std","ndcg_5","ndcg_5_std","pop_1","pop_1_std","precision_1","precision_1_std","precision_2","precision_2_std","precision_3","precision_3_std","precision_4","precision_4_std","precision_5","precision_5_std","recall_1","recall_1_std","recall_2","recall_2_std","recall_3","recall_3_std","recall_4","recall_4_std","recall_5","recall_5_std"
"summer-snow-61","finished","-","","","2025-01-27T15:56:59.000Z","32","","453592704829253400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.3","0.458257569495584","0.4135673556428624","0.4479007323683267","0.5335673556428624","0.383352188857448","0.5766350114502017","0.3430645960263657","0.6462685167524191","0.24387737643184532","5.5176598295740495","5.891977641961809","0.3","0.458257569495584","0.24","0.24979991993593592","0.24","0.14966629547095767","0.205","0.09604686356149272","0.19999999999999996","5.551115123125783e-17","0.3","0.458257569495584","0.48","0.49959983987187184","0.72","0.44899888641287294","0.82","0.3841874542459709","1","0"
"driven-shadow-60","finished","-","","","2025-01-27T15:56:23.000Z","32","","2081267029413055700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","3","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.26","0.4386342439892262","0.3988045457857207","0.43420139581515377","0.4588045457857207","0.4087472405210112","0.5707804508848029","0.31624514565467976","0.6249398438976387","0.23707218309354183","3.8090689302684977","3.7387872706646545","0.26","0.4386342439892262","0.24","0.24979991993593592","0.2","0.1632993161855452","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.26","0.4386342439892262","0.48","0.49959983987187184","0.6","0.4898979485566356","0.86","0.3469870314579494","1","0"
"easy-morning-59","finished","-","","","2025-01-27T15:55:40.000Z","40","","159686959072766500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","2","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.44899888641287294","0.4566603310000081","0.4276933494861128","0.5466603310000082","0.37097539219555903","0.5983415179688153","0.3173413977081063","0.6525009109816512","0.2321904589293246","4.37416328898989","4.735156540114396","0.28","0.44899888641287294","0.28","0.2481934729198171","0.24666666666666665","0.14621141466307538","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.28","0.44899888641287294","0.56","0.4963869458396342","0.74","0.4386342439892262","0.86","0.3469870314579494","1","0"
"misty-salad-58","finished","-","","","2025-01-27T15:54:55.000Z","42","","2190207975932028700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","1","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.5240417359285789","0.43460219860214","0.614041735928579","0.3625624891831334","0.6571093917359184","0.30863293583915896","0.6957946724593725","0.2405874581434495","4.133748985984126","4.274832640274695","0.36","0.48","0.31","0.2426932219902319","0.26666666666666666","0.13333333333333333","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.62","0.4853864439804639","0.8","0.4","0.9","0.3","1","0"
"cool-energy-57","failed","-","","","2025-01-27T15:41:40.000Z","26","","1364062411622452200","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","bpr","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","bpr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"olive-wind-56","finished","-","","","2025-01-27T15:39:50.000Z","106","","1587350575401855700","/root/.local/share/gpt-rec/ml-1m","2.5"," ","4","5","21","bert-large-uncased","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","penha","0.18","0.38418745424597095","0.36927892607143725","0.40380042216675305","0.4992789260714373","0.3393261854963073","0.5595736442017123","0.2779686395471435","0.6059959810698574","0.2027725576104541","3.9587947859980983","4.579690777585769","0.18","0.38418745424597095","0.24","0.24979991993593592","0.24666666666666667","0.14621141466307538","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.18","0.38418745424597095","0.48","0.49959983987187184","0.74","0.4386342439892262","0.88","0.3249615361854384","1","0"
"ancient-plasma-55","finished","-","","","2025-01-27T15:38:57.000Z","49","","1402395380708216800","/root/.local/share/gpt-rec/ml-1m","2.5"," ","4","5","21","bert-base-uncased","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","penha","0.22","0.4142463035441597","0.4345161162142956","0.40809354943473","0.4945161162142957","0.3752311436228621","0.5461973031831028","0.330561616127116","0.6235678646300111","0.22067309114362427","3.8942081694393793","4.160200464415343","0.22","0.4142463035441597","0.28","0.2481934729198171","0.22666666666666668","0.155492050529208","0.2","0.1","0.19999999999999996","5.551115123125783e-17","0.22","0.4142463035441597","0.56","0.4963869458396342","0.68","0.46647615158762407","0.8","0.4","1","0"
"fallen-sponge-54","finished","-","","","2025-01-27T15:38:18.000Z","34","","933538103756278100","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","model_size","0.22","0.4142463035441597","0.4218975211428664","0.4115648611274551","0.5218975211428665","0.3535620605866644","0.608032832757545","0.2545106816716758","0.6312440011916176","0.21210829645173637","4.774117325022561","5.209769580708775","0.22","0.4142463035441597","0.27","0.24919871588754228","0.24666666666666665","0.14621141466307536","0.235","0.05937171043518959","0.19999999999999996","5.551115123125783e-17","0.22","0.4142463035441597","0.54","0.49839743177508455","0.74","0.4386342439892262","0.94","0.23748684174075835","1","0"
"skilled-aardvark-53","finished","-","","","2025-01-27T15:37:22.000Z","51","","905410218678911900","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2-medium","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","model_size","0.26","0.4386342439892262","0.424041735928579","0.4285877018948744","0.5340417359285791","0.3651003099303565","0.6201770475432575","0.26641265221488525","0.64338821597733","0.22500262391595477","5.228638574090522","5.748407373143231","0.26","0.4386342439892262","0.26","0.24979991993593592","0.24666666666666667","0.14621141466307536","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.26","0.4386342439892262","0.52","0.49959983987187184","0.74","0.4386342439892262","0.94","0.2374868417407584","1","0"
"likely-dawn-52","finished","-","","","2025-01-27T15:36:10.000Z","68","","1518746878275996700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2-large","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","model_size","0.44","0.4963869458396343","0.5788045457857207","0.4388179755262635","0.6588045457857207","0.3654483387829983","0.7104857327545279","0.29162273083612306","0.7336969011886003","0.2459714545271792","5.424813356923607","4.854086462205953","0.44","0.4963869458396343","0.33","0.23685438564654024","0.2733333333333334","0.12806248474865695","0.235","0.05937171043518959","0.19999999999999996","5.551115123125783e-17","0.44","0.4963869458396343","0.66","0.4737087712930805","0.82","0.3841874542459709","0.94","0.23748684174075835","1","0"
"morning-wood-51","finished","-","","","2025-01-27T15:35:32.000Z","34","","2104542884629435000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.38","0.4853864439804639","0.4935673556428624","0.4561187226514885","0.5735673556428624","0.403328045454773","0.6510891360960731","0.31799807255468154","0.6897744168195272","0.2534099458163173","5.303604265068383","5.085287031841722","0.38","0.4853864439804639","0.28","0.2481934729198171","0.24","0.14966629547095767","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.56","0.4963869458396342","0.72","0.448998886412873","0.9","0.3","1","0"
"ruby-pond-50","finished","-","","","2025-01-27T15:34:56.000Z","32","","1855903814960035000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.3","0.458257569495584","0.47666033100000815","0.429249563720978","0.5566603310000082","0.37628384896863254","0.6169550491302832","0.3111177399806855","0.6633773859984282","0.23519531428104903","4.205888691352815","3.930479903761174","0.3","0.458257569495584","0.29","0.2467792535850613","0.24666666666666667","0.14621141466307538","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.3","0.458257569495584","0.58","0.4935585071701226","0.74","0.4386342439892262","0.88","0.3249615361854384","1","0"
"stellar-puddle-49","finished","-","","","2025-01-27T15:34:19.000Z","33","","1625489925582761500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.46","0.49839743177508455","0.5861859507142916","0.4427194393445247","0.6261859507142915","0.4092745116867002","0.7037077311675022","0.31272466078763994","0.7346559557462655","0.25544924860609547","5.6896852808378435","4.977716593672174","0.46","0.49839743177508455","0.33","0.23685438564654024","0.24666666666666665","0.14621141466307538","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.46","0.49839743177508455","0.66","0.4737087712930805","0.74","0.4386342439892262","0.92","0.2712931993250107","1","0"
"soft-snowflake-48","finished","-","","","2025-01-27T15:33:41.000Z","34","","1066409631842160000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.4735673556428624","0.45539761020336944","0.5435673556428624","0.41374817653850665","0.6124756049346053","0.34814339674526895","0.674372054092132","0.2559244793124377","5.639742407890292","5.638750990288776","0.36","0.48","0.27","0.24919871588754228","0.22666666666666668","0.155492050529208","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.54","0.49839743177508455","0.68","0.466476151587624","0.84","0.3666060555964672","1","0"
"honest-durian-47","finished","-","","","2025-01-27T15:33:05.000Z","33","","453592704829253400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.466476151587624","0.49666033100000817","0.42987064881735015","0.5566603310000082","0.389345007666271","0.5997279868073474","0.34689311136297857","0.6693614921095649","0.24269651574689485","5.366135619365885","5.905614539585631","0.32","0.466476151587624","0.3","0.2449489742783178","0.24","0.14966629547095764","0.205","0.09604686356149272","0.19999999999999996","5.551115123125783e-17","0.32","0.466476151587624","0.6","0.4898979485566356","0.72","0.448998886412873","0.82","0.3841874542459709","1","0"
"comfy-durian-46","finished","-","","","2025-01-27T15:32:28.000Z","33","","2081267029413055700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","3","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.24","0.4270831300812525","0.4671347112857247","0.406314175153943","0.5571347112857248","0.34337583039520797","0.6174294294159998","0.2702859019342512","0.6483776539947631","0.21413172219651536","5.027633924943578","4.973718389524203","0.24","0.4270831300812525","0.3","0.24494897427831783","0.26","0.13808210118138653","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.24","0.4270831300812525","0.6","0.48989794855663565","0.78","0.41424630354415953","0.92","0.2712931993250107","1","0"
"visionary-eon-45","finished","-","","","2025-01-27T15:31:51.000Z","34","","159686959072766500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","2","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.44899888641287294","0.40618595071429153","0.4411660052980909","0.47618595071429154","0.40970893464833585","0.5623212623289702","0.3398613368064842","0.6319547676311876","0.24347899087003955","4.970805923420951","5.763207701843617","0.28","0.44899888641287294","0.24","0.24979991993593592","0.2066666666666667","0.16179548132682128","0.205","0.09604686356149272","0.19999999999999996","5.551115123125783e-17","0.28","0.44899888641287294","0.48","0.49959983987187184","0.62","0.4853864439804639","0.82","0.3841874542459709","1","0"
"unique-serenity-44","finished","-","","","2025-01-27T15:31:02.000Z","46","","2190207975932028700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","1","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.24","0.4270831300812525","0.41666033100000816","0.4217279071565586","0.5366603310000082","0.35136298643233466","0.605568580291751","0.27280784683537146","0.6365168048705143","0.21898902120008115","3.761540990477874","3.7650414785664137","0.24","0.4270831300812525","0.26","0.24979991993593592","0.25333333333333335","0.14236104336041747","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.24","0.4270831300812525","0.52","0.49959983987187184","0.76","0.4270831300812525","0.92","0.2712931993250107","1","0"
"amber-sea-43","failed","-","","","2025-01-27T15:28:44.000Z","28","","1364062411622452200","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","bpr","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","bpr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stilted-plant-42","finished","-","","","2025-01-27T15:26:52.000Z","108","","1587350575401855700","/root/.local/share/gpt-rec/ml-1m","2.5"," ","4","5","21","bert-large-uncased","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","penha","0.3","0.458257569495584","0.3883301655000041","0.45269174071832047","0.5083301655000041","0.3966491805041101","0.5858519459532148","0.3254142599149354","0.6400113389660507","0.24587424093054372","5.399636394223709","6.473018051176665","0.3","0.458257569495584","0.22","0.2481934729198171","0.22666666666666668","0.155492050529208","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.3","0.458257569495584","0.44","0.4963869458396343","0.68","0.466476151587624","0.86","0.3469870314579494","1","0"
"confused-capybara-41","finished","-","","","2025-01-27T15:26:01.000Z","47","","1402395380708216800","/root/.local/share/gpt-rec/ml-1m","2.5"," ","4","5","21","bert-base-uncased","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","penha","0.32","0.466476151587624","0.4588045457857207","0.4439305200518899","0.5288045457857207","0.4036603401667552","0.6235533885618672","0.30751129242430075","0.6622386692853213","0.2445147801364614","4.707526827759157","4.896237380225787","0.32","0.466476151587624","0.27","0.24919871588754228","0.22666666666666663","0.155492050529208","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.32","0.466476151587624","0.54","0.49839743177508455","0.68","0.46647615158762407","0.9","0.3","1","0"
"wild-river-40","finished","-","","","2025-01-27T15:25:22.000Z","34","","933538103756278100","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","model_size","0.52","0.49959983987187184","0.6461859507142915","0.4266827719604053","0.6961859507142916","0.37408500747341655","0.7564806688445667","0.27985530212446846","0.7719547811339482","0.24628035269941495","5.308177223599589","5.026583191518771","0.52","0.49959983987187184","0.36","0.2244994432064365","0.2733333333333333","0.12806248474865695","0.24","0.04898979485566357","0.19999999999999996","5.551115123125783e-17","0.52","0.49959983987187184","0.72","0.448998886412873","0.82","0.3841874542459709","0.96","0.19595917942265423","1","0"
"misunderstood-paper-39","finished","-","","","2025-01-27T15:24:25.000Z","52","","905410218678911900","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2-medium","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","model_size","0.38","0.4853864439804639","0.5566603310000082","0.42613323620042665","0.5866603310000081","0.4028522249344642","0.6727956426146868","0.30150081578192606","0.7037438671934502","0.24550701738097744","5.579574605193186","6.120675563822244","0.38","0.4853864439804639","0.33","0.2368543856465402","0.24","0.14966629547095767","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.66","0.4737087712930804","0.72","0.44899888641287294","0.92","0.2712931993250107","1","0"
"astral-valley-38","finished","-","","","2025-01-27T15:23:09.000Z","72","","1518746878275996700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2-large","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","model_size","0.36","0.48","0.5366603310000081","0.4283175787130957","0.6166603310000082","0.3622020089323742","0.6683415179688152","0.2950216096893588","0.6992897425475786","0.2380848553552314","5.532611862524396","4.713319863826722","0.36","0.48","0.32","0.24","0.26666666666666666","0.13333333333333333","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.64","0.48","0.8","0.4","0.92","0.2712931993250107","1","0"
"twilight-voice-37","finished","-","","","2025-01-27T15:22:31.000Z","34","","2104542884629435000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.448998886412873","0.4566603310000082","0.4276933494861128","0.5066603310000082","0.3996943433358164","0.5669550491302832","0.3478358133426139","0.6443256105771914","0.23917212886416764","4.372570460737448","3.9821688183929127","0.28","0.448998886412873","0.28","0.2481934729198171","0.22","0.15790292376436013","0.2","0.1","0.19999999999999996","5.551115123125783e-17","0.28","0.448998886412873","0.56","0.4963869458396342","0.66","0.4737087712930804","0.8","0.4","1","0"
